text,label,binary_label,target_column
Can I count on your donation at the $2.00 level? ,2-NEGOTIATE,0,4-LOGIC
"Haha, I have. I am a big fan of the effective altruism movement; supporting the non-profits that get the most bang for your buck. I don't have that many bucks to spare, and I like to make sure that mine are doing the most good. ",1-RAPPORT,0,4-LOGIC
"I don't have that many bucks to spare, and I like to make sure that mine are doing the most good.",1-RAPPORT,0,4-LOGIC
"Haha, I have.",1-RAPPORT,0,4-LOGIC
"Do you agree to donate $1.00 to ""Save the Children?""",2-NEGOTIATE,0,4-LOGIC
Hello! ,8-NO-PERSUASION,0,4-LOGIC
"How would you feel about donating your payment for this survey to a charity that saves children, aptly named ""save the children""?",2-NEGOTIATE,0,4-LOGIC
Hello!,8-NO-PERSUASION,0,4-LOGIC
"I am doing well, thank you for asking.",1-RAPPORT,0,4-LOGIC
I agree! What are your thoughts...would you be willing to donate some of your payment for this towards Save the Children?,2-NEGOTIATE,0,4-LOGIC
How much will you donate?,2-NEGOTIATE,0,4-LOGIC
That's awesome!,1-RAPPORT,0,4-LOGIC
I feel exactly the same.,1-RAPPORT,0,4-LOGIC
That's really great!  It's wonderful to know that there are other people out there who care about causes like this =),1-RAPPORT,0,4-LOGIC
Every little bit helps in these cases.,3-EMOTION,0,4-LOGIC
I know that those you help are incredibly grateful for it.,3-EMOTION,0,4-LOGIC
"That's so lovely!  Even though many have found themselves in similar circumstances, not all are as motivated as you are to help.  So, it's really commendable that you choose to do so.  I hope that contiunes to go wellf or you and that you are able to help many people through your generosity =)",1-RAPPORT,0,4-LOGIC
"Even though many have found themselves in similar circumstances, not all are as motivated as you are to help.",1-RAPPORT,0,4-LOGIC
I hope that contiunes to go wellf or you and that you are able to help many people through your generosity =),1-RAPPORT,0,4-LOGIC
That's so lovely!,1-RAPPORT,0,4-LOGIC
"So, it's really commendable that you choose to do so.",1-RAPPORT,0,4-LOGIC
It is an organization that helps promote children's rights as wellas support and relief for children in developing countries,4-LOGIC,1,4-LOGIC
"Even just a small amount, such as a few dollars, could help some of the many children suffering from abuse and hunger in places like Syria or India.",3-EMOTION,0,4-LOGIC
"When I can, I try to help in any way possible wether that be by donating time or money",1-RAPPORT,0,4-LOGIC
" Like I said, anything helps, I had the opportunity to go to India on a service tri, and it really helped me realize how much has been handed to me compared to the people there. In the village where we were helping, I learned that starving children were sent up to 5 miles away to gather water for their families while their parents worked in the fields",3-EMOTION,0,4-LOGIC
"Honestly, just that little bit could provide a lot to places like that. I know it's hard to believe but it's true, I've seen it first hand. Plus, by donating it to a place as credible as Save the Children, you know its going where its needed.",3-EMOTION,0,4-LOGIC
"Plus, by donating it to a place as credible as Save the Children, you know its going where its needed.",3-EMOTION,0,4-LOGIC
"Honestly, just that little bit could provide a lot to places like that.",3-EMOTION,0,4-LOGIC
"Absolutely, I understand. One of the really cool things about this organization is that you can very easily access their financial records and revenue on their website, and you are more than welcome to look that up at  URL but if you were to donate even a fraction of your earnings from this HIT, 86% of that would actually go to the services they are providing for this children in impoverished countries",5-AUTHORITY,0,4-LOGIC
"But, not to be pushy, would you like to donate any of the money you would receive for this HIT to this organization?",2-NEGOTIATE,0,4-LOGIC
"Hello. I would like for you to donate some money to Save the Children, please. Will you help them out, please?",2-NEGOTIATE,0,4-LOGIC
Hello.,2-NEGOTIATE,0,4-LOGIC
"I don't know yet. But I know that it's an important cause. 1,000 children were killed or injured in the first two months of 2018, alone.",3-EMOTION,0,4-LOGIC
Thank you so much. I would like to make sure that they get all of the help that they can. This is a very meaningful use of money.,3-EMOTION,0,4-LOGIC
Is there any chance that you would consider $1.25?,2-NEGOTIATE,0,4-LOGIC
Thank you so much.,3-EMOTION,0,4-LOGIC
"Okay. I can tell you that it is a highly-respected organization, with wide international impact. I imagine that your donation will go a long way!",5-AUTHORITY,0,4-LOGIC
Okay.,5-AUTHORITY,0,4-LOGIC
"That's great, thanks so much!",1-RAPPORT,0,4-LOGIC
"Awesome, it's much appreciated! ",1-RAPPORT,0,4-LOGIC
Did you know that the research team will collect the donations and send them straight to the charity?,4-LOGIC,1,4-LOGIC
It's very nice of them.,8-NO-PERSUASION,0,4-LOGIC
"Furthermore, you should feel very good about your decision to donate. Children die from hunger all over the world, and your donation will help them out.",3-EMOTION,0,4-LOGIC
I hope you are doing well.,1-RAPPORT,0,4-LOGIC
"I don't see any exact date.  However, they have done work to improve access to education, medicine, and food in Darfur and appear to have been working when that area was also impacted by civil war.  ",3-EMOTION,0,4-LOGIC
What about you?,2-NEGOTIATE,0,4-LOGIC
Sounds like a good plan. So that $1 will be deducted from the payment.  My instructions say the research team will send all the donations directly.,4-LOGIC,1,4-LOGIC
Sounds like a good plan.,4-LOGIC,1,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
Thank you for taking the time to review the website and see what else you can do!,1-RAPPORT,0,4-LOGIC
"they help children around the world and in usa , do you want more details?",4-LOGIC,1,4-LOGIC
"10% usually, if some extra money is needed for casual events they take 15%.",4-LOGIC,1,4-LOGIC
"i have to ask, are you willing to donate today?",2-NEGOTIATE,0,4-LOGIC
Thanks for asking.,1-RAPPORT,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",4-LOGIC,1,4-LOGIC
I am helping get donations for Save the Children. Would you be interested in donating anywhere from as little as $0.01 to $2.00? Everything adds up and every little bit helps!,2-NEGOTIATE,0,4-LOGIC
"Just tell me how much you would like to donate, and then at the end of this survey they will ask again how much you would like to donate.",2-NEGOTIATE,0,4-LOGIC
"Wow, you are so generous!",1-RAPPORT,0,4-LOGIC
Do you have children yourself?,1-RAPPORT,0,4-LOGIC
Here is some more information on what your donations go to: Nearly 5.6 million children die each year due to preventable and treatable causes. Malnutrition contributes to the deaths of children and a lifetime of poor health. We are committed to providing health and nutrition programs that save children's lives and ensure they grow up healthy.,3-EMOTION,0,4-LOGIC
We are committed to providing health and nutrition programs that save children's lives and ensure they grow up healthy.,3-EMOTION,0,4-LOGIC
Nearly 5.6 million children die each year due to preventable and treatable causes.,3-EMOTION,0,4-LOGIC
Malnutrition contributes to the deaths of children and a lifetime of poor health.,3-EMOTION,0,4-LOGIC
"One last question. If you were asked to sponsor a child, do you think you would be interested?",2-NEGOTIATE,0,4-LOGIC
"Good ,thanks, how are you this evening?",1-RAPPORT,0,4-LOGIC
"Yes, they offer a wide range of ways to help children, did you grow up with enough resources?",3-EMOTION,0,4-LOGIC
"Thank you, yes much better and I have a daughter that I keep well taken care of, and she I let her know she is blessed",1-RAPPORT,0,4-LOGIC
"ok, that is so kind of you they research team will forward all funds",1-RAPPORT,0,4-LOGIC
i volunteer as well as i have 4 children of my own ,1-RAPPORT,0,4-LOGIC
would you like to donate to the charity?,2-NEGOTIATE,0,4-LOGIC
"are you sure, i mean how much money do they spend on unnecessary stuff like a bag of snack or candy?",3-EMOTION,0,4-LOGIC
"Small donations will indeed help a lot of children and their families.  Even $0.01, i will be donating as well every donation is essential to help ensuring children's rights to health, education, & safety. and will make a tangible impact for children all over. ",3-EMOTION,0,4-LOGIC
Small donations will indeed help a lot of children and their families.,3-EMOTION,0,4-LOGIC
and will make a tangible impact for children all over. ,3-EMOTION,0,4-LOGIC
How much do you like to donate to the charity today?,2-NEGOTIATE,0,4-LOGIC
Good morning!  My name is Jenny.  I'm in Florida.,1-RAPPORT,0,4-LOGIC
My name is Jenny.,1-RAPPORT,0,4-LOGIC
Good morning!,1-RAPPORT,0,4-LOGIC
I'm in Florida.,1-RAPPORT,0,4-LOGIC
Cool!  I was happy to see a $2 HIT first thing in the morning; I always feel like it's going to be a good day when I get lucky with a big HIT.  I don't usually have much time to put into Mturk each day.,1-RAPPORT,0,4-LOGIC
Cool!,1-RAPPORT,0,4-LOGIC
I don't usually have much time to put into Mturk each day.,1-RAPPORT,0,4-LOGIC
"Usually, though, I do donate.",1-RAPPORT,0,4-LOGIC
"It's an international organization that helps support children (health, education, safety) in developing countries.  I think I've seen commercials on TV for them, too.  I know they've been around for a while, so I trust that it's a good organization.",5-AUTHORITY,0,4-LOGIC
"I know they've been around for a while, so I trust that it's a good organization.",5-AUTHORITY,0,4-LOGIC
"Yes!  Well, I think we're getting near the end of this one.",8-NO-PERSUASION,0,4-LOGIC
"Would you like to donate .50 to Save the Children?  If we both do it, it will still give us 1.50 each and our combined $1 will help feed a child in another country.  ",2-NEGOTIATE,0,4-LOGIC
Yes!,8-NO-PERSUASION,0,4-LOGIC
Would you like to donate .50 to Save the Children?,2-NEGOTIATE,0,4-LOGIC
"So, you're in agreement--we'll each donate 50 cents to Save the Children?  If so, then we can end this chat/HIT!",2-NEGOTIATE,0,4-LOGIC
"If so, then we can end this chat/HIT!",2-NEGOTIATE,0,4-LOGIC
"I'm doing all right. A lot going on in the world right now. Seems like there a lot of children in need. Sometimes I feel a bit guilty sitting here while some people, including young people, suffer.",3-EMOTION,0,4-LOGIC
I'm doing all right.,3-EMOTION,0,4-LOGIC
A lot going on in the world right now.,3-EMOTION,0,4-LOGIC
Seems like there a lot of children in need.,3-EMOTION,0,4-LOGIC
That's so nice to hear.,1-RAPPORT,0,4-LOGIC
You have a great attitude.,1-RAPPORT,0,4-LOGIC
I think this is more about your willingness to participate.,4-LOGIC,1,4-LOGIC
No. There won't be any rejection. ,4-LOGIC,1,4-LOGIC
Thank you for the contribution.,1-RAPPORT,0,4-LOGIC
"It's one of the biggest in the world, trying to help children who are in poverty, war situations, etc.",5-AUTHORITY,0,4-LOGIC
Also they help with important healthcare issues,4-LOGIC,1,4-LOGIC
"For sure! How much of your task payment would  you like to contribute to Save the Children, it can be from 0 to all of the task payment.",2-NEGOTIATE,0,4-LOGIC
Well that is very generous of you!,1-RAPPORT,0,4-LOGIC
I respect your decision.,1-RAPPORT,0,4-LOGIC
"There always seems to be heavy needs around the world, hunger, war, natural disasters, etc.",3-EMOTION,0,4-LOGIC
How are you?,1-RAPPORT,0,4-LOGIC
"I'm doing great, thanks.",1-RAPPORT,0,4-LOGIC
"Okay, sounds good.",1-RAPPORT,0,4-LOGIC
"Yes, I know a really great children's charity called Save the Children.",5-AUTHORITY,0,4-LOGIC
"It is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
That's awesome!,1-RAPPORT,0,4-LOGIC
You're a good person!,1-RAPPORT,0,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
 I thank you very much,1-RAPPORT,0,4-LOGIC
"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
is a great pleasure when it helps,3-EMOTION,0,4-LOGIC
children are the most valuable thing we have all are the future and should grow well healthy and full of knowledge,3-EMOTION,0,4-LOGIC
Hi there. How are you today?,1-RAPPORT,0,4-LOGIC
Very well thanks.,1-RAPPORT,0,4-LOGIC
Do you currently give any money to charity on a regular basis?,1-RAPPORT,0,4-LOGIC
I have a few payments set up monthly,1-RAPPORT,0,4-LOGIC
 They really make a difference to the lives of children in poverty or destitution.,3-EMOTION,0,4-LOGIC
And the great thing for us is that even a very small donation goes a long way due to the number of people who can donate!,2-NEGOTIATE,0,4-LOGIC
We're asking people today to give a small part of the payment for this HIT to the charity,2-NEGOTIATE,0,4-LOGIC
I worked in Africa earlier this year,1-RAPPORT,0,4-LOGIC
I hope you enjoy the rest of your day. Thanks again.,1-RAPPORT,0,4-LOGIC
HI,1-RAPPORT,0,4-LOGIC
 MANY OF OUR CHILDREN PUT ON GLASSES FOR THE FIRST TIME BECAUSE THEY HAVE NEVER VISITED AN EYE DOCTOR.  JUST A 2 DOLLAR DONATION CAN GET ONE OF OUR SPONSOR CHILDREN ACCESS TO A COMPREHENSIVE MEDICAL SCREENING.,3-EMOTION,0,4-LOGIC
WOULD YOU BE INTERESTED IN DONATING TO OUR EDUCATION FUND?,2-NEGOTIATE,0,4-LOGIC
GREAT SAVE THE CHILDREN APPRECIATES ALL DONATIONS!,1-RAPPORT,0,4-LOGIC
Hello!,1-RAPPORT,0,4-LOGIC
Have you ever donated/ever thought about donating to a charity(s)?,1-RAPPORT,0,4-LOGIC
Glad you asked.,1-RAPPORT,0,4-LOGIC
Thank you so much.,1-RAPPORT,0,4-LOGIC
Thank you for looking into this.,1-RAPPORT,0,4-LOGIC
Thank you so much. God bless!,1-RAPPORT,0,4-LOGIC
I suggest that you do $25 it would really help out a child,2-NEGOTIATE,0,4-LOGIC
What you are doing is really good.,1-RAPPORT,0,4-LOGIC
 Would you donate againn in future?,2-NEGOTIATE,0,4-LOGIC
I have been donating a little more than two years.,1-RAPPORT,0,4-LOGIC
How does .25 sounds to you? less than a newspaper or a cup of coffee?,2-NEGOTIATE,0,4-LOGIC
Hello?,1-RAPPORT,0,4-LOGIC
How are you today?,1-RAPPORT,0,4-LOGIC
"I'm doing well, thank you!",1-RAPPORT,0,4-LOGIC
Do you believe that children in need deserve help from others?,3-EMOTION,0,4-LOGIC
That's great that you care so much about children's needs!,1-RAPPORT,0,4-LOGIC
How much of your earnings would you be willing to donate?,2-NEGOTIATE,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
The full amount would be 30 cents.,2-NEGOTIATE,0,4-LOGIC
Great! Thank you for your donation and for supporting children in need. Hope you have a great day!,1-RAPPORT,0,4-LOGIC
 hello how are you,1-RAPPORT,0,4-LOGIC
yes 100$ the year that went,1-RAPPORT,0,4-LOGIC
very good for you,1-RAPPORT,0,4-LOGIC
very good for this organisation,1-RAPPORT,0,4-LOGIC
"Hi, how are you doing today?",1-RAPPORT,0,4-LOGIC
I'm doing pretty good too.,1-RAPPORT,0,4-LOGIC
What issue did you run into?,1-RAPPORT,0,4-LOGIC
That's great.,1-RAPPORT,0,4-LOGIC
Did you ever donate to Save the children before?,1-RAPPORT,0,4-LOGIC
